time,n_source,od,fluorescence,phi,growth_rate,production_rate,od_se,fluorescence_se,phi_se,growth_rate_se,production_rate_se
0,Ace,0.078633333,6,76.30618636,0.077599545,24.65457943,0.000328295,0,0.319512233,0.046295579,12.32735646
0.3425,Ace,0.077433333,12,155.0087353,-0.021816129,-12.54170116,0.000841295,0,1.689790402,0.021816129,12.54170116
0.685,Ace,0.0764,14,183.4516337,-0.062672542,11.64170522,0.001800926,0,4.361271764,0.057802477,25.79393729
1.0275,Ace,0.0765,15.33333333,200.9379447,0.110142008,0.508025133,0.002122106,0.333333333,9.496625272,0.081319455,22.6215759
1.37,Ace,0.0778,16,206.4194921,-0.003607216,12.54170116,0.003350124,0,8.879005196,0.020087226,12.54170116
1.7125,Ace,0.0796,16.66666667,210.1517157,-0.097980933,-11.62767037,0.002858321,0.333333333,11.04579916,0.057925982,11.62767037
2.055,Ace,0.0785,16.66666667,212.8639204,-0.023360577,24.0602595,0.002400694,0.333333333,9.644224618,0.046086526,12.03015732
2.397222222,Ace,0.0778,17,219.3627064,-0.010068208,-26.0750508,0.003438507,0,9.6674256,0.066412242,13.06396709
2.739722222,Ace,0.0802,16.33333333,204.27962,-0.026097572,13.27743533,0.003455913,0.333333333,8.027178199,0.064362415,13.27743533
3.082222222,Ace,0.079566667,16.66666667,210.52267,0.003368975,0,0.00353522,0.333333333,12.39952931,0.063114435,0
3.424722222,Ace,0.077566667,17,219.5954763,-0.073752121,11.89775073,0.0024251,0,6.866807901,0.04543054,11.89775073
3.767222222,Ace,0.075,17.33333333,231.4370348,0.027556396,0.595894251,0.001992486,0.333333333,7.484910435,0.050478456,21.99188963
4.109722222,Ace,0.077433333,17,219.942847,0.163902687,12.78783713,0.002321159,0,6.660514343,0.06912553,25.15960909
4.452222222,Ace,0.0749,16.66666667,222.5734356,-0.066711178,-12.49340192,0.001587451,0.333333333,3.194371003,0.020208605,12.49340192
4.794722222,Ace,0.0741,17.33333333,234.1648113,-0.080120418,25.79266992,0.001677299,0.333333333,6.995349493,0.001502388,12.90501971
5.137222222,Ace,0.074233333,17,229.1240987,0.000973738,-12.32773983,0.00117804,0,3.669793792,0.150610616,26.44039297
5.479722222,Ace,0.0778,17.66666667,227.6940376,-0.012312721,10.76837897,0.003536005,0.333333333,7.213121833,0.140457163,25.59513336
5.822222222,Ace,0.077066667,17,221.4619702,0.063122574,0,0.003361713,0,10.0183604,0.073246802,0
6.164722222,Ace,0.0767,17.66666667,230.6875339,-0.07180602,-12.54170116,0.001929594,0.333333333,8.221850934,0.031308781,12.54170116
6.507222222,Ace,0.073266667,17.66666667,241.1736397,-0.009641902,0,0.00111704,0.333333333,4.324688832,0.035349677,0
6.849444444,Ace,0.075933333,17.66666667,233.8433646,0.032561456,11.94154613,0.003263093,0.333333333,13.87006638,0.006614454,11.94154613
7.191944444,Ace,0.0754,18.33333333,244.0770346,-0.005216381,1.615497059,0.002884441,0.333333333,12.668584,0.043426268,22.22478466
7.534444444,Ace,0.0764,18,235.7211966,-0.057286964,-0.698991635,0.001216553,0,3.740289003,0.040306673,22.05460519
7.876944444,Ace,0.075666667,17.66666667,233.737389,-0.017775908,0,0.001707174,0.333333333,7.262509638,0.014079912,0
8.219444444,Ace,0.0743,17.66666667,238.4173661,-0.050143548,0,0.002746513,0.333333333,9.94147156,0.014629075,0
8.561944444,Ace,0.074166667,17.66666667,238.6362926,0.002471545,0,0.001752459,0.333333333,9.543344504,0.025612277,0
8.904444444,Ace,0.075133333,18,239.7894427,-0.021492268,0,0.001576212,0,5.1327123,0.072617438,0
9.246944444,Ace,0.0744,18.33333333,246.6956213,0.032486199,0,0.001212436,0.333333333,8.613923926,0.047350381,0
9.589444444,Ace,0.072733333,18,247.9054154,0.063489895,13.94356782,0.002105812,0,7.358426686,0.090024394,26.69654211
9.931944444,Ace,0.0718,18,251.0403945,-0.098562557,13.25934618,0.001855622,0,6.655650095,0.034461757,13.25934618
10.27444444,Ace,0.070133333,18,256.9565971,-0.095969858,-27.66709103,0.001713995,0,6.192210585,0.059931105,13.86792576
10.61694444,Ace,0.0709,18,254.5256722,0.074981241,0,0.002569695,0,8.926042623,0.064325841,0
10.95944444,Ace,0.073433333,17.66666667,241.2645779,-0.125333513,25.67909505,0.002666042,0.333333333,10.56993659,0.133388169,12.85227036
11.30194444,Ace,0.072533333,18.33333333,252.8700686,0.019989751,-12.81679504,0.001936779,0.333333333,2.130688774,0.064935654,27.04415369
11.64444444,Ace,0.0698,18.66666667,267.7322528,0.030326465,13.2955739,0.002345918,0.333333333,4.645898752,0.084425032,13.2955739
11.98666667,Ace,0.0692,18.33333333,265.270712,0.030467494,0,0.001913984,0.333333333,7.557243783,0.028461251,0
12.32916667,Ace,0.070633333,18.33333333,261.2393185,0.040843892,0,0.00355262,0.333333333,17.13959952,0.062532948,0
12.67166667,Ace,0.067466667,18.33333333,271.9880796,-0.02709071,124.4643143,0.001313181,0.333333333,7.968487086,0.070467716,146.8614298
13.01416667,Ace,0.070066667,18,256.9210505,0.079014948,15.23899917,0.000466667,0,1.71603622,0.20437846,239.4893754
13.35666667,Ace,0.068233333,18.66666667,273.6899864,0.049180298,-4.156257655,0.000648931,0.333333333,7.019931646,0.039299213,222.8468017
13.69916667,Ace,0.0697,18.66666667,268.209868,0.061331254,-121.485771,0.001446836,0.333333333,9.839111359,0.037056974,121.485771
14.04166667,Ace,0.0712,18.66666667,262.3950307,-0.048519003,27.62203651,0.001113553,0.333333333,7.953059467,0.066810805,13.82039331
14.38416667,Ace,0.067233333,18.66666667,277.7531891,-0.037632364,-14.92693266,0.0014746,0.333333333,4.440061735,0.046304717,14.92693266
14.72666667,Ace,0.0722,28.33333333,393.0480765,-0.055631169,12.82260882,0.001985783,0.333333333,12.07092456,0.025867772,12.82260882
15.06916667,Ace,0.072733333,19,261.4790909,0.061691335,-12.91811637,0.001589899,0,5.739390067,0.066424574,12.91811637
15.41166667,Ace,0.0743,19,256.2527257,0.162854335,0,0.002396525,0,8.261566928,0.18080834,0
15.75416667,Ace,0.0721,19.33333333,268.5716498,-0.214418578,-13.04605911,0.002302897,0.333333333,7.748744159,0.156546036,13.04605911
16.09666667,Ace,0.071266667,19.33333333,272.0746919,0.021040861,12.94196821,0.003077517,0.333333333,9.883150008,0.043223521,12.94196821
16.43916667,Ace,0.070933333,19.66666667,278.0762001,-0.035286111,-15.01907422,0.003319304,0.333333333,8.877830529,0.043184408,15.01907422
16.78138889,Ace,0.0767,19.33333333,252.1164432,0.070904693,37.85309445,0.000378594,0.333333333,5.540018783,0.052710468,21.80732374
17.12388889,Ace,0.072366667,19.33333333,268.0723321,0.061543412,-12.95920119,0.003298653,0.333333333,10.69607653,0.028706672,12.95920119
17.46638889,Ace,0.0718,19.33333333,269.6706661,0.033417404,-0.447237708,0.00267644,0.333333333,5.568308656,0.035696664,24.36692594
17.80888889,Ace,0.0709,18.66666667,264.3578936,-0.089670729,0.817180366,0.00376342,0.333333333,10.54175927,0.124434293,25.07077169
18.15138889,Ace,0.0713,19.66666667,277.062939,-0.014692795,-0.655702538,0.003564174,0.333333333,13.35310267,0.074999773,24.85955905
18.49388889,Ace,0.073733333,20,272.0233285,0.063526748,0,0.002774487,0,10.31289149,0.073744043,0
18.83638889,Ace,0.074666667,19.33333333,259.3055675,0.115808769,0,0.002526086,0.333333333,6.334635153,0.093579448,0
19.17888889,Ace,0.075866667,20,264.1671054,-0.118023235,13.68827018,0.002404394,0,8.626013831,0.073400898,13.68827018
19.52138889,Ace,0.071766667,19.33333333,269.9953931,0.091078223,0,0.003120541,0.333333333,7.023860767,0.122222119,0
19.86388889,Ace,0.072533333,19.66666667,271.878368,NA,NA,0.003264115,0.333333333,8.466887194,NA,NA
20.20638889,Ace,0.076566667,19.66666667,256.8635431,NA,NA,0.001344536,0.333333333,0.583393738,NA,NA
20.54888889,Ace,0.076333333,20,262.8216711,NA,NA,0.002948634,0,10.52387896,NA,NA
20.89138889,Ace,0.073633333,20,272.168151,NA,NA,0.002339753,0,8.690731237,NA,NA
21.23388889,Ace,0.0774,19.66666667,254.4582127,NA,NA,0.002764658,0.333333333,5.343388129,NA,NA
21.57611111,Ace,0.0745,20,268.9636354,NA,NA,0.002260531,0,8.360350963,NA,NA
0,Ace caa,0.089,6.666666667,74.89237662,0.008660803,21.81168157,0.000602771,0.333333333,3.580481727,0.012641371,10.90769408
0.3425,Ace caa,0.083433333,13,155.8241497,0.003541578,11.64157906,0.000497773,0,0.932392098,0.017487394,11.64157906
0.685,Ace caa,0.082933333,14.66666667,176.8805852,0.073187398,0,0.000417665,0.333333333,4.571026879,0.041694531,0
1.0275,Ace caa,0.0829,16.33333333,197.017573,-0.011643511,-11.89775073,0.000550757,0.333333333,3.598254999,0.008187366,11.89775073
1.37,Ace caa,0.083466667,17,203.7060393,-0.011971369,0,0.000735603,0,1.810816771,0.018532607,0
1.7125,Ace caa,0.084266667,17,201.7603955,-0.046671357,23.20201439,0.000589727,0,1.420995211,0.034763771,11.60258922
2.055,Ace caa,0.084066667,17.66666667,210.2596668,0.080162137,0,0.000837324,0.333333333,5.82373507,0.028214919,0
2.397222222,Ace caa,0.084366667,17.66666667,209.4445719,0.049437579,-34.61076877,0.000589727,0.333333333,4.698129894,0.078656432,0.243472309
2.739722222,Ace caa,0.085633333,17.66666667,206.3132788,0.003039563,22.60038984,0.000983757,0.333333333,3.365642643,0.036183844,11.30499568
3.082222222,Ace caa,0.085766667,17.66666667,206.1267977,-0.063775793,-10.98905744,0.00099387,0.333333333,6.169220301,0.039656391,22.79312178
3.424722222,Ace caa,0.085466667,17.66666667,206.764649,0.052099994,-11.40956635,0.000497773,0.333333333,5.021271262,0.028653601,11.40956635
3.767222222,Ace caa,0.0862,17.66666667,205.134788,0.005918416,0,0.001594783,0.333333333,6.232087501,0.031619653,0
4.109722222,Ace caa,0.0854,17.33333333,202.9680702,-0.078658096,0,0.000173205,0.333333333,3.923211386,0.04822465,0
4.452222222,Ace caa,0.087533333,17.66666667,202.0859064,0.185153517,11.1866208,0.00158149,0.333333333,7.244091425,0.096069531,11.1866208
4.794722222,Ace caa,0.087466667,17.33333333,198.2049842,-0.085126646,-0.751113591,0.002016873,0.333333333,0.744874756,0.119567968,19.09201883
5.137222222,Ace caa,0.087033333,17,195.3326939,-0.132579733,0.012755353,0.00031798,0,0.716176646,0.094004105,19.2981667
5.479722222,Ace caa,0.087766667,17,193.7958835,0.095277424,-0.074437977,0.001424001,0,3.096493832,0.005660389,19.52979183
5.822222222,Ace caa,0.087033333,17,195.3873061,0.082057086,11.32987206,0.001083718,0,2.403091614,0.079570999,11.32987206
6.164722222,Ace caa,0.088833333,17.33333333,195.322292,-0.125557024,-21.36601434,0.002932765,0.333333333,3.442562866,0.059872525,10.70033266
6.507222222,Ace caa,0.088,17.33333333,197.3635012,0.050918433,10.46490333,0.002523886,0.333333333,7.716430548,0.037787296,10.46490333
6.849444444,Ace caa,0.0887,17.33333333,195.5171523,-0.03626425,-10.52147038,0.002285461,0.333333333,2.904672291,0.028081622,10.52147038
7.191944444,Ace caa,0.086966667,17.66666667,203.2387251,0.017232235,10.71845826,0.002252653,0.333333333,2.556198627,0.051354799,10.71845826
7.534444444,Ace caa,0.086266667,17.33333333,200.9528405,0.049478287,-11.08171581,0.000290593,0.333333333,4.436174371,0.10341569,29.76412075
7.876944444,Ace caa,0.088633333,17,192.0732214,-0.039043387,-0.300260607,0.002377908,0,5.066411821,0.014507095,19.52568725
8.219444444,Ace caa,0.0865,17,196.553582,-0.028249912,11.22532883,0.00064291,0,1.465897968,0.042334839,11.22532883
8.561944444,Ace caa,0.087533333,17.66666667,201.8623869,0.059483435,-21.46055148,0.001716909,0.333333333,2.467861455,0.034795842,21.46055148
8.904444444,Ace caa,0.087866667,16.66666667,189.668164,0.040198284,22.20738985,0.000233333,0.333333333,3.420186292,0.072772697,11.1037437
9.246944444,Ace caa,0.085733333,17.33333333,202.2127719,0.002350237,-22.77945788,0.00034801,0.333333333,4.66333508,0.022537676,11.39001556
9.589444444,Ace caa,0.0884,17,192.6390125,-0.077515056,11.75418569,0.002621068,0,5.588236931,0.048438866,30.15575655
9.931944444,Ace caa,0.087733333,17,194.0108788,-0.074478152,-0.33173856,0.002204793,0,4.813600183,0.043874767,19.68608507
10.27444444,Ace caa,0.0887,17.66666667,199.1500467,0.056799363,-11.0810691,0.00046188,0.333333333,2.921535549,0.028702916,11.0810691
10.61694444,Ace caa,0.088666667,16.66666667,188.2327899,-0.021441569,11.47683974,0.001934195,0.333333333,6.846451177,0.013413132,11.47683974
10.95944444,Ace caa,0.089466667,16.33333333,182.7128427,-0.069682841,0,0.002814447,0.333333333,2.873167669,0.063918968,0
11.30194444,Ace caa,0.088733333,17.33333333,195.8279752,0.147088744,11.47683974,0.002545803,0.333333333,8.872330731,0.121844505,11.47683974
11.64444444,Ace caa,0.087833333,17,193.7797062,0.076540023,-11.58614297,0.002140353,0,4.747650887,0.228976351,11.58614297
11.98666667,Ace caa,0.086333333,16.66666667,193.3006771,-0.135118865,10.67144748,0.002488194,0.333333333,5.796647151,0.131264122,10.67144748
12.32916667,Ace caa,0.084166667,17,201.9965387,0.116471787,0.176994579,0.000536449,0,1.281907513,0.121564465,19.93862159
12.67166667,Ace caa,0.085266667,17,199.5331228,-0.005179734,127.4019537,0.001716909,0,3.938553023,0.13937458,93.46221386
13.01416667,Ace caa,0.091,17.33333333,191.0924138,0.245827971,-34.41081231,0.003967787,0.333333333,7.722366458,0.109097194,181.8773375
13.35666667,Ace caa,0.084133333,17.33333333,206.034878,-0.117662774,-4.806156494,0.001638427,0.333333333,1.451734529,0.127876622,197.4904315
13.69916667,Ace caa,0.0923,17,184.4986573,0.009676068,-101.5479885,0.002685765,0,5.442744748,0.293357667,102.2324744
14.04166667,Ace caa,0.0862,17.33333333,201.0600676,-0.033446558,11.53123234,0.001249,0.333333333,1.329338021,0.14476271,11.53123234
14.38416667,Ace caa,0.090866667,17.66666667,195.3835681,0.127311414,9.920856368,0.003823756,0.333333333,11.42927477,0.075742649,9.920856368
14.72666667,Ace caa,0.096933333,27,278.5755536,-0.260979827,9.900671513,0.00075351,0,2.161274541,0.088296216,9.900671513
15.06916667,Ace caa,0.093333333,17,182.4795892,0.321228884,0,0.002796029,0,5.620596343,0.125147808,0
15.41166667,Ace caa,0.0986,16.66666667,169.5410765,-0.231026447,-19.24864841,0.00306159,0.333333333,8.289193607,0.081074359,9.635369248
15.75416667,Ace caa,0.091433333,17.66666667,194.2112838,-0.004198592,11.66949652,0.004046535,0.333333333,11.51316682,0.065189452,11.66949652
16.09666667,Ace caa,0.093433333,17.66666667,189.524984,0.052739555,-10.60169945,0.002476781,0.333333333,8.353065085,0.104454299,10.60169945
16.43916667,Ace caa,0.093533333,18,193.0619431,0.01167125,21.45525865,0.003684351,0,7.836818134,0.040886701,10.76782687
16.78138889,Ace caa,0.094,18,192.3751215,-0.159013008,0,0.004579665,0,9.096761761,0.161061843,0
17.12388889,Ace caa,0.092233333,17.66666667,191.7277205,0.124385217,0,0.00265602,0.333333333,4.327992271,0.20730988,0
17.46638889,Ace caa,0.091633333,17,185.54619,0.231066484,0,0.000742369,0,1.492447021,0.056698222,0
17.80888889,Ace caa,0.090566667,17.66666667,195.1373658,-0.25380432,0,0.001538759,0.333333333,4.069064465,0.191311737,0
18.15138889,Ace caa,0.093566667,18,192.727778,-0.033380774,0,0.002783483,0,5.90910336,0.084133758,0
18.49388889,Ace caa,0.0894,18,201.9594909,0.045254042,11.09733192,0.003538832,0,7.799734958,0.070596111,11.09733192
18.83638889,Ace caa,0.092433333,18,195.9673095,0.019106167,11.81111662,0.005046561,0,11.28763252,0.289130985,11.81111662
19.17888889,Ace caa,0.0952,18,189.5550492,-0.089294702,-21.20543711,0.003439477,0,6.635722281,0.039032131,10.60424709
19.52138889,Ace caa,0.091066667,18,198.4769815,0.019597141,20.49072757,0.004058872,0,9.196863174,0.240004933,10.24828898
19.86388889,Ace caa,0.091566667,18.33333333,200.7900122,0.141781958,61.39301053,0.003531918,0.333333333,8.120296881,0.25596648,45.33886158
20.20638889,Ace caa,0.0899,18.33333333,204.0730918,-0.005797561,79.39676364,0.002381176,0.333333333,3.644255679,0.113232344,68.65378304
20.54888889,Ace caa,0.096633333,18,186.6984866,-0.05627181,114.1005639,0.003263093,0,6.331472205,0.050665602,55.37736387
20.89138889,Ace caa,0.0928,18.66666667,202.5468156,0.008113201,41.49599997,0.00499433,0.333333333,13.42649314,0.017075291,8.891514125
21.23388889,Ace caa,0.0859,18.33333333,213.7037295,0.010500386,32.78985353,0.003126233,0.333333333,3.85215604,0.005529907,18.33519901
21.57611111,Ace caa,0.097133333,18.66666667,192.6653983,0.029021418,10.69490121,0.003256958,0.333333333,8.108640477,0.001365746,10.69490121
0,Gly,0.0907,5.333333333,58.75588807,0.096650492,21.6156249,0.000665833,0.333333333,3.231977233,0.010176889,10.8079374
0.3425,Gly,0.0864,11.33333333,131.1394895,0.095050329,11.42295786,0.000665833,0.333333333,3.053498441,0.034195711,11.42295786
0.685,Gly,0.0871,14,160.7403136,0.165404153,22.42153332,0.000360555,0,0.667463878,0.045245446,11.21115018
1.0275,Gly,0.089133333,15.33333333,172.0713153,0.088352063,0,0.000463081,0.333333333,4.580192276,0.05298968,0
1.37,Gly,0.092,16.33333333,177.5077734,0.162366551,31.47505624,0.000665833,0.333333333,2.509496952,0.048621254,18.08745102
1.7125,Gly,0.095033333,17,178.8904332,0.092389809,30.60598661,0.000384419,0,0.720787643,0.028794451,17.59644492
2.055,Gly,0.098866667,17.66666667,178.6853644,0.180194098,68.77607025,0.000266667,0.333333333,3.164339706,0.047091552,25.81496537
2.397222222,Gly,0.1028,18,175.2009441,0.107790458,142.4360325,0.001777639,0,2.997806285,0.058424718,34.18248169
2.739722222,Gly,0.105133333,18,171.2350295,0.142398765,176.8089163,0.000874325,0,1.435076402,0.029575243,57.9765657
3.082222222,Gly,0.109,18.66666667,171.2435353,0.189513588,277.1085171,0.000360555,0.333333333,2.70427312,0.049212324,48.0619542
3.424722222,Gly,0.1144,19.66666667,171.9131252,0.176063635,373.0873859,0.001153256,0.333333333,2.432015708,0.050690692,70.36416151
3.767222222,Gly,0.1187,22,185.5747006,0.183635955,433.6057455,0.001833939,0.577350269,7.645820631,0.013960529,70.81858781
4.109722222,Gly,0.1222,26,212.8008494,0.171342291,500.9385937,0.001101514,0,1.935428902,0.033854378,51.37762681
4.452222222,Gly,0.128933333,32.66666667,253.4956806,0.200283441,573.1102643,0.001822392,0.333333333,5.301272819,0.077219326,26.35444992
4.794722222,Gly,0.133233333,43,322.9167153,0.136553035,590.9522684,0.002173579,0,5.35304596,0.029753386,48.78548583
5.137222222,Gly,0.141133333,56,397.0451713,0.183271835,503.7797704,0.003049226,0.577350269,6.660894764,0.018397164,7.202330945
5.479722222,Gly,0.149633333,74.66666667,499.2820247,0.28243032,509.3525376,0.003954884,1.333333333,6.91795244,0.10477074,40.16669864
5.822222222,Gly,0.1564,96.66666667,619.4465743,0.171492066,331.9883885,0.00590113,0.881917104,18.21304396,0.091346454,52.36647406
6.164722222,Gly,0.165166667,121.3333333,736.3098894,0.061262542,366.2177577,0.006319371,1.201850425,22.32447369,0.051161699,23.29350801
6.507222222,Gly,0.172333333,149.3333333,867.5212734,0.225774607,192.8683706,0.006136593,3.282952601,15.61441333,0.034459506,96.02318349
6.849444444,Gly,0.1797,174.6666667,974.6078888,0.131091324,83.0119305,0.007750054,2.40370085,30.49895627,0.017516406,49.50328002
7.191944444,Gly,0.1952,198.3333333,1017.629889,0.117495953,21.08654382,0.008607748,5.364492313,18.602168,0.011252899,17.85778189
7.534444444,Gly,0.2014,220,1095.324583,0.09425231,-36.31591043,0.010399199,6.110100927,29.80553738,0.034286702,50.85676813
7.876944444,Gly,0.211233333,237.3333333,1127.647244,0.129316836,-70.29604705,0.010901427,5.487359211,42.29073726,0.017313053,11.80622734
8.219444444,Gly,0.2181,251,1153.683536,0.125576137,-167.1863137,0.011552633,8.020806277,28.44146905,0.002631792,47.24685487
8.561944444,Gly,0.2297,255.3333333,1114.864116,0.120070473,-52.71971477,0.013617636,9.279607271,27.89773675,0.052721198,26.70665044
8.904444444,Gly,0.236933333,254.6666667,1079.286741,0.145601668,-105.0073008,0.015324309,8.950481055,34.485251,0.020796921,18.45264319
9.246944444,Gly,0.2441,254.3333333,1043.10119,0.109728582,-102.1068364,0.013561096,11.72367026,10.94834095,0.02380693,34.68027951
9.589444444,Gly,0.253633333,247,974.8695274,0.061777503,-62.13330653,0.013978595,11.78982612,14.71404128,0.037749179,26.24765437
9.931944444,Gly,0.2625,240,915.4022174,0.069819748,-48.32695391,0.014702834,11.01514109,10.36101731,0.013332461,9.206611447
10.27444444,Gly,0.274933333,228,830.6314265,0.041772982,-72.83336462,0.016178209,11.01514109,15.95472116,0.007070093,17.84720048
10.61694444,Gly,0.2815,221.6666667,787.6300265,0.072882521,-29.24597349,0.016464001,12.54768682,3.600878496,0.020048812,14.86633018
10.95944444,Gly,0.291333333,213.6666667,735.6781491,0.041047177,-1.307489645,0.021245575,11.39200499,15.70944856,0.023647182,15.52959262
11.30194444,Gly,0.299866667,211,705.5777121,0.031542605,-9.331121857,0.02236145,12.12435565,13.22013198,0.021011434,9.331121857
11.64444444,Gly,0.304166667,203,668.685587,0.048675289,-4.832469924,0.02276286,12.76714533,8.613659195,0.020313376,15.05285913
11.98666667,Gly,0.3109,198.3333333,638.2833618,0.013709078,2.249301405,0.021211396,12.78453927,2.675476787,0.020005172,6.552208846
12.32916667,Gly,0.316466667,195.3333333,617.3325293,0.031385531,35.96446928,0.020454855,12.44097174,2.486430902,0.027155486,7.413674219
12.67166667,Gly,0.320766667,194.6666667,607.3915114,0.057013371,68.98103666,0.021663051,12.1151879,5.408079628,0.030640181,21.83294797
13.01416667,Gly,0.324966667,196,603.6332453,0.034807716,14.20210432,0.021949968,12.12435565,4.419618512,0.046244284,41.34189812
13.35666667,Gly,0.325866667,193.3333333,594.0960134,0.089853601,54.74884963,0.022027281,11.25956384,6.754709555,0.021503639,56.34947681
13.69916667,Gly,0.332933333,194.6666667,585.5813894,0.027821391,3.111322842,0.022203778,10.92906421,6.758059573,0.021676219,42.44182081
14.04166667,Gly,0.337733333,198.3333333,587.6861809,0.042830608,52.24699396,0.019925389,10.49338416,4.28646603,0.001541572,3.198103095
14.38416667,Gly,0.335566667,202.3333333,603.5576869,0.041470372,50.47057677,0.021483818,11.46492235,5.986352074,0.009127706,9.420291783
14.72666667,Gly,0.343366667,214.6666667,625.8007607,0.022588884,33.87050992,0.019459559,10.4774891,8.115058929,0.011390143,4.073072197
15.06916667,Gly,0.3507,207.6666667,592.6175306,0.059883338,42.39159157,0.020830987,11.0201835,4.427039136,0.012578961,7.244637212
15.41166667,Gly,0.358566667,214.6666667,599.3389698,-0.005209793,41.5376035,0.0221605,11.46492235,5.463839956,0.015716822,7.283662594
15.75416667,Gly,0.3618,220.3333333,609.6873528,0.029179219,24.24196692,0.021275416,10.9138037,6.28917755,0.003679376,4.31776271
16.09666667,Gly,0.366266667,225,614.7261053,0.021750756,45.83861016,0.021056854,11.67618659,4.799707026,0.004526631,8.197033767
16.43916667,Gly,0.3705,230,621.1487437,0.009052328,31.47903542,0.019850021,11.13552873,4.585714574,0.016898509,8.457138779
16.78138889,Gly,0.375233333,235.3333333,628.0960253,0.021413223,37.67667783,0.021669051,10.80637672,9.882049787,0.015232409,11.96588386
17.12388889,Gly,0.376833333,239.3333333,635.6542636,0.008299034,20.99808866,0.020619112,11.34802969,5.871558904,0.007612261,3.457057265
17.46638889,Gly,0.378133333,244,646.1205724,0.040131737,33.76389519,0.020754544,10.69267662,9.498076044,0.020509349,5.856447105
17.80888889,Gly,0.381233333,247.3333333,649.5712816,0.008614342,18.40076098,0.02039774,10.49338416,8.070067083,0.001523252,5.728529179
18.15138889,Gly,0.385366667,254,659.8591798,0.016906425,27.67854387,0.019652424,10.26320288,8.204148972,0.004681195,1.39022726
18.49388889,Gly,0.3851,256.6666667,667.4735306,0.020197693,17.85408313,0.020364266,10.1707642,10.41462462,0.00220559,5.303544052
18.83638889,Gly,0.3891,260.3333333,669.9209926,0.014726143,5.441187446,0.018586106,9.386751894,12.06508972,0.00566101,6.493533483
19.17888889,Gly,0.391,264,676.1402821,0.031863943,12.27238985,0.01952238,9.848857802,12.42254061,0.00125824,6.259149623
19.52138889,Gly,0.393,266.3333333,678.7243459,0.012543649,7.693969952,0.019170898,9.386751894,13.88679167,0.005219449,4.337655017
19.86388889,Gly,0.3951,269.6666667,683.5198339,-0.001549586,22.97480365,0.019158636,9.614803401,13.93400058,0.00833262,12.97403055
20.20638889,Gly,0.396533333,272.3333333,687.772443,0.005805178,12.718145,0.019638596,10.3655412,15.18760502,0.012345698,20.58215143
20.54888889,Gly,0.4,273,683.6738918,-0.002782482,22.7289327,0.019588092,9.609023537,16.90887133,0.01256713,12.45390116
20.89138889,Gly,0.403,275,683.5955886,0.021439188,12.51074061,0.020334535,10.14889157,17.5483991,0.011001407,5.515794976
21.23388889,Gly,0.405433333,276,682.1134861,0.021942261,9.432255093,0.020381555,9.16515139,16.90887921,0.004158175,1.874322716
21.57611111,Gly,0.4064,275.6666667,679.3794503,0.025356355,2.589082229,0.019828347,10.39764931,17.70276924,0.006411674,2.589082229
0,Glu,0.090466667,5.666666667,62.60990507,0.186093997,117.9874491,0.000676593,0.333333333,3.424023919,0.011988782,27.72571883
0.3425,Glu,0.092733333,12,129.4053457,0.168779932,178.6143119,0.000260342,0,0.363104923,0.041511628,55.71233617
0.685,Glu,0.096533333,14.66666667,151.9561568,0.210143662,292.1756301,0.000417665,0.333333333,3.854080052,0.046061271,98.49275869
1.0275,Glu,0.101366667,17,167.7246446,0.166899062,470.0169402,0.000712585,0,1.18453412,0.016425701,122.9018497
1.37,Glu,0.106066667,19,179.1373168,0.224879622,679.7799166,0.000384419,0,0.64782642,0.017284384,152.3451271
1.7125,Glu,0.1131,22.33333333,197.5160664,0.169349362,905.1141308,0.000793725,0.333333333,4.108595611,0.01829001,167.2509269
